Client ID,Client Name,Executive Name,Sales Team,Gross Sales,Discount,Net Sales,Net Return,Actual Sales,Collection,PID,Product
7293,Denny Joy,Mel Blanc,Team F,262315,62314.19,200000.81,0,200000.81,0,10,Furniture
4562,Michael Paige,Robert Townsend,Team B,280316.85,89075.16,191241.69,0,191241.69,0,10,Furniture
5007,Allen Goldenen,Robin Williams,Team P,221785,59163.95,162621.05,0,162621.05,0,10,Furniture
4848,Tracy Hopkins,Robert Townsend,Team F,185128,54534.56,130593.44,0,130593.44,0,10,Furniture
7526,Rob Lucas,Lea Thompson,Team I,191001.25,61120.4,129880.85,0,129880.85,0,10,Furniture
7548,Gary McGarr,Michael Dudikoff,Team I,141659,35414.75,106244.25,0,106244.25,0,10,Furniture
5724,Jennifer Jackson,Robin Williams,Team J,139202,37194.77,102007.23,0,102007.23,0,10,Furniture
2382,Tracy Blumstein,Myrna Loy,Team P,106781.5,32034.45,74747.05,0,74747.05,0,10,Furniture
5200,Arthur Prichep,Terry Kiser,Team P,107397.3,36026.4,71370.9,0,71370.9,0,10,Furniture
2192,Giulietta Dortch,Janet Leigh,Team H,90940,20006.8,70933.2,0,70933.2,0,10,Furniture
6076,Ashley Jarboe,Terry Kiser,Team G,85121,24056.84,61064.16,0,61064.16,0,10,Furniture
7043,Chuck Clark,Joseph Cotten,Team G,32949.8,11202.93,21746.87,0,21746.87,0,10,Furniture
2168,Chad Sievert,Joseph Cotten,Team J,20262,4862.88,15399.12,0,15399.12,489722,10,Furniture
3567,Philip Brown,Myrna Loy,Team A,0,0,0,0,0,20770,10,Furniture
5026,Shahid Hopkins,Lea Thompson,Team L,0,0,0,0,0,24500,10,Furniture
6702,Mitch Willingham,John Saxon,Team G,0,0,0,0,0,840,10,Furniture
7244,Jennifer Halladay,John Saxon,Team J,0,0,0,0,0,-126000,10,Furniture
7349,Robert Dilbeck,Keenan Wynn,Team J,0,0,0,0,0,3536667,10,Furniture
7566,Mary O'Rourke,Brigitte Helm,Team B,0,0,0,0,0,730609,14,Stationary
7586,Noel Staavos,Michael Dudikoff,Team A,0,0,0,0,0,73600,14,Stationary
2034,Allen Armold,Robert Townsend,Team C,0,0,0,0,0,1610200,14,Stationary
2340,Mike Gockenbach,Curtis Armstrong,Team L,0,0,0,0,0,660669,14,Stationary
3475,Bart Watters,Brigitte Helm,Team C,0,0,0,0,0,2000000,14,Stationary
5756,Tiffany House,Kathleen Wilhoite,Team F,0,0,0,0,0,500000,14,Stationary
6636,Eric Murdock,Leonard Nimoy,Team K,0,0,0,0,0,1000000,14,Stationary
7096,Deirdre Greer,Anita Page,Team P,0,0,0,0,0,52000,14,Stationary
7504,Max Jones,Rita Moreno,Team D,0,0,0,0,0,939791,14,Stationary
7584,Nicole Fjeld,Hattie McDaniel,Team K,0,0,0,0,0,46852,14,Stationary
2220,Matthew Grinstein,Brigitte Helm,Team H,0,0,0,0,0,46818,14,Stationary
3154,Sylvia Foulston,Myrna Loy,Team J,0,0,0,0,0,73204,14,Stationary
3851,Theresa Swint,Kenneth Tobey,Team M,0,0,0,0,0,6587,14,Stationary
5733,Brian DeCherney,Robin Williams,Team L,0,0,0,0,0,176000,14,Stationary
6384,Muhammed MacIntyre,Keenan Wynn,Team A,0,0,0,0,0,155261,14,Stationary
7089,Charles McCrossin,Nicolas Cage,Team K,0,0,0,0,0,43000,14,Stationary
7291,Skye Norling,Adriana Caselotti,Team L,0,0,0,0,0,1188833,14,Stationary
7388,Erica Hernandez,Fred Gwynne,Team K,0,0,0,0,0,31260,14,Stationary
7575,Frank Olsen,Rita Moreno,Team G,0,0,0,0,0,35674,14,Stationary
2515,Maurice Satty,Tony Goldwyn,Team A,0,0,0,0,0,310768,14,Stationary
3652,Chad Cunningham,Gloria Grahame,Team D,0,0,0,0,0,287800,14,Stationary
4795,Don Weiss,Andrew Robinson,Team E,0,0,0,0,0,50000,14,Stationary
5138,Ben Peterman,Keenan Wynn,Team P,0,0,0,0,0,4187,14,Stationary
6084,Bill Tyler,Ted Raimi,Team N,0,0,0,0,0,163798,14,Stationary
7574,Craig Yedwab,George Kennedy,Team C,0,0,0,0,0,11937,14,Stationary
7595,Brad Thomas,Robin Williams,Team J,0,0,0,0,0,7620,14,Stationary
7312,Maria Bertelson,Tom Cruise,Team B,448314.8,152427.03,295887.77,0,295887.77,0,14,Stationary
7480,Alice McCarthy,Tom Cruise,Team H,110632,27104.84,83527.16,0,83527.16,0,14,Stationary
7270,Julie Creighton,Takashi Shimura,Team C,26878,5913.16,20964.84,0,20964.84,0,14,Stationary
4325,Cassandra Brandow,William Holden,Team E,0,0,0,0,0,40000,14,Stationary
6907,Shirley Daniels,Bill Johnson,Team N,0,0,0,0,0,200000,14,Stationary
4142,Katherine Ducich,William Holden,Team J,0,0,0,0,0,139300,14,Stationary
6830,Penelope Sewall,Bill Johnson,Team H,0,0,0,0,0,262800,14,Stationary
6386,Mary Zewe,William Holden,Team C,0,0,0,0,0,40000,10,Furniture
6225,Paul Van Hugh,William Holden,Team E,0,0,0,0,0,20000,10,Furniture
5294,Kalyca Meade,Johnny Depp,Team K,702000,210600,491400,0,491400,0,13,Technology
2457,Victoria Wilson,Johnny Depp,Team M,2513972.7,376844.51,2137128.19,0,2137128.19,0,15,Office Supplies
5253,John Stevenson,Bill Murray,Team I,940410.19,77557.47,862852.72,0,862852.72,0,15,Office Supplies
5768,Laurel Elliston,Bill Murray,Team D,49500,-1801.8,51301.8,0,51301.8,458420,15,Office Supplies
5120,Trudy Glocke,Bill Murray,Team P,0,0,0,0,0,708000,15,Office Supplies
7468,Neoma Murray,Leopold Stokowski,Team M,0,0,0,0,0,882570,15,Office Supplies
7553,Cyma Kinney,Louise Fletcher,Team M,6252816,2000901.12,4251914.88,0,4251914.88,0,10,Furniture
7405,Dionis Lloyd,Leonard Nimoy,Team K,5842984.05,1967917.14,3875066.91,0,3875066.91,0,10,Furniture
7482,Christine Sundaresam,Margaret Hamilton,Team K,3910240,1673582.72,2236657.28,0,2236657.28,0,10,Furniture
7123,Jas O'Carroll,Christopher Lambert,Team E,1513558,423796.24,1089761.76,0,1089761.76,0,10,Furniture
5200,Arthur Prichep,Terry Kiser,Team P,527969.05,176341.66,351627.39,0,351627.39,0,10,Furniture
3592,Frank Hawley,Rupert Graves,Team G,437916,122616.48,315299.52,0,315299.52,0,10,Furniture
2070,Rob Williams,Johnny Depp,Team G,169051,27048.16,142002.84,0,142002.84,0,10,Furniture
6369,Jasper Cacioppo,Keanu Reeves,Team G,146738,36684.5,110053.5,0,110053.5,0,10,Furniture
6767,Cynthia Voltz,Joseph Cotten,Team D,128245,35908.6,92336.4,0,92336.4,0,10,Furniture
7498,Chloris Kastensmidt,Michael Dudikoff,Team M,64378,16094.5,48283.5,0,48283.5,46943,10,Furniture
7552,Mike Caudle,Hattie McDaniel,Team M,51612,18064.2,33547.8,0,33547.8,0,10,Furniture
5071,Philip Fox,Brian Dennehy,Team F,39105.55,13686.94,25418.61,0,25418.61,0,10,Furniture
3818,Justin Deggeller,Margaret Hamilton,Team G,26118,6268.32,19849.68,0,19849.68,19254,10,Furniture
7499,Bruce Degenhardt,Michael Dudikoff,Team G,18580,3716,14864,0,14864,0,10,Furniture
4943,Nathan Gelder,Terry Kiser,Team J,11652,2796.48,8855.52,0,8855.52,0,10,Furniture
5029,Nat Carroll,Andrew Robinson,Team I,0,0,0,0,0,40899,10,Furniture
5157,Alex Avila,Andrew Robinson,Team D,0,0,0,0,0,13367,10,Furniture
5253,John Stevenson,Bill Murray,Team A,0,0,0,0,0,13863,10,Furniture
6168,Larry Tron,Brigitte Helm,Team J,0,0,0,0,0,19700,10,Furniture
7107,Anne Pryor,Andrew Robinson,Team B,0,0,0,0,0,3019,10,Furniture
7476,Lena Cacioppo,Rita Moreno,Team N,0,0,0,0,0,175000,10,Furniture
7523,Paul MacIntyre,Rita Hayworth,Team A,0,0,0,0,0,1500000,10,Furniture
7567,Alyssa Tate,Mel Blanc,Team J,0,0,0,0,0,629996,10,Furniture
7589,Cathy Armstrong,Leopold Stokowski,Team D,0,0,0,0,0,60000,10,Furniture
3567,Philip Brown,Myrna Loy,Team D,0,0,0,0,0,30376,10,Furniture
3820,Harold Ryan,Andrew Robinson,Team C,0,0,0,0,0,27684,10,Furniture
4482,Bradley Talbott,Andrew Robinson,Team F,0,0,0,0,0,3068641,10,Furniture
4964,Logan Haushalter,Clint Howard,Team K,0,0,0,0,0,781000,10,Furniture
5010,Joni Sundaresam,Andrew Robinson,Team N,0,0,0,0,0,1110252,10,Furniture
5214,Larry Hughes,Andrew Robinson,Team B,0,0,0,0,0,361381,10,Furniture
5870,Maribeth Dona,Andrew Robinson,Team M,0,0,0,0,0,58442,10,Furniture
7077,Maya Herman,Mel Blanc,Team A,0,0,0,0,0,500000,10,Furniture
7585,Steven Ward,Anita Page,Team I,0,0,0,0,0,922402,10,Furniture
4001,Stefania Perrino,Tony Goldwyn,Team M,0,0,0,0,0,24651,10,Furniture
5041,Ben Ferrer,Robert Townsend,Team K,0,0,0,0,0,1573350,10,Furniture
5868,Tanja Norvell,Andrew Robinson,Team K,0,0,0,0,0,69908,10,Furniture
6269,Kean Thornton,Andrew Robinson,Team C,0,0,0,0,0,57193,10,Furniture
6919,Nick Zandusky,Tom Selleck,Team N,0,0,0,0,0,3480,10,Furniture
7325,Ruben Dartt,Rita Hayworth,Team C,0,0,0,0,0,4500000,10,Furniture
7577,Brooke Gillingham,Paulette Goddard,Team P,0,0,0,0,0,161383,10,Furniture
7628,Greg Matthias,Paulette Goddard,Team J,0,0,0,0,0,1237045,10,Furniture
3693,Linda Southworth,Stephen Carr,Team M,0,0,0,0,0,-179860,10,Furniture
3917,Steven Cartwright,Tony Goldwyn,Team D,0,0,0,0,0,2816,10,Furniture
4911,Sanjit Engle,Curtis Armstrong,Team I,0,0,0,0,0,114697,10,Furniture
5004,Eva Jacobs,Andrew Robinson,Team E,0,0,0,0,0,176077,10,Furniture
5030,Karen Carlisle,Andrew Robinson,Team B,0,0,0,0,0,64287,10,Furniture
5158,Nora Preis,Andrew Robinson,Team A,0,0,0,0,0,21939,10,Furniture
5866,Mick Hernandez,Andrew Robinson,Team G,0,0,0,0,0,63832,10,Furniture
6173,Jocasta Rupert,Andrew Robinson,Team E,0,0,0,0,0,1419,10,Furniture
6882,Carl Weiss,Fred Gwynne,Team P,0,0,0,0,0,67120,10,Furniture
7548,Gary McGarr,Michael Dudikoff,Team J,0,0,0,0,0,175100,10,Furniture
7570,Daniel Lacy,Brigitte Helm,Team K,0,0,0,0,0,50000,10,Furniture
7594,Suzanne McNair,S. Epatha Merkerson,Team N,0,0,0,0,0,197734,10,Furniture
3855,Chris Cortes,Andrew Robinson,Team H,0,0,0,0,0,141532,10,Furniture
4537,Phillip Flathmann,Kathleen Wilhoite,Team C,0,0,0,0,0,227864,10,Furniture
5001,Lynn Smith,Andrew Robinson,Team E,0,0,0,0,0,340525,10,Furniture
7297,Bruce Stewart,Bill Johnson,Team L,1345822,403746.6,942075.4,0,942075.4,73058,10,Furniture
6854,Dan Campbell,William Holden,Team P,275914,71737.64,204176.36,0,204176.36,0,10,Furniture
4363,Bryan Davis,Richard Burton,Team D,225920,56480,169440,0,169440,0,10,Furniture
6952,Ryan Akin,Takashi Shimura,Team I,188975,49133.5,139841.5,0,139841.5,0,10,Furniture
4142,Katherine Ducich,William Holden,Team A,185649,46412.25,139236.75,0,139236.75,0,10,Furniture
6787,Berenike Kampe,William Holden,Team B,157023,40825.98,116197.02,0,116197.02,0,10,Furniture
4365,Gene McClure,William Holden,Team F,152432,38108,114324,0,114324,0,10,Furniture
5937,Christine Phan,Richard Burton,Team N,118261.56,34675.37,83586.19,0,83586.19,0,10,Furniture
7572,Vivek Gonzalez,Takashi Shimura,Team J,91638.58,27491.57,64147.01,0,64147.01,0,10,Furniture
5489,Peter Bühler,Richard Burton,Team D,24474,6118.5,18355.5,0,18355.5,0,10,Furniture
7516,Mike Kennedy,Richard Burton,Team E,14075,3518.75,10556.25,0,10556.25,0,10,Furniture
4407,Stewart Carmichael,Richard Burton,Team L,5630,1294.9,4335.1,0,4335.1,0,10,Furniture
7365,Todd Boyes,Takashi Shimura,Team E,0,0,0,0,0,550000,10,Furniture
7307,Justin Hirsh,Richard Burton,Team D,0,0,0,0,0,39650,10,Furniture
6821,Erica Bern,Richard Burton,Team G,0,0,0,0,0,500510,10,Furniture
7446,Quincy Jones,Tom Cruise,Team E,0,0,0,0,0,66000,10,Furniture
7283,Paul Gonzalez,Marlon Brando,Team L,0,0,0,0,0,72535,10,Furniture
7429,Tracy Collins,Richard Burton,Team B,0,0,0,0,0,837616,10,Furniture
2176,Chuck Sachs,Johnny Depp,Team B,0,0,0,0,0,12600,13,Technology
7568,Henry Goldwyn,Gladys Cooper,Team J,0,0,0,0,0,100000,14,Stationary
5120,Trudy Glocke,Bill Murray,Team N,1040000,131976,908024,0,908024,0,15,Office Supplies
5253,John Stevenson,Bill Murray,Team I,390000,31317,358683,0,358683,36269,15,Office Supplies
5237,Sarah Foster,Bill Murray,Team F,231000,-8385.3,239385.3,0,239385.3,0,15,Office Supplies
5768,Laurel Elliston,Bill Murray,Team M,227500,28005.25,199494.75,0,199494.75,0,15,Office Supplies
5147,Laurel Workman,Leopold Stokowski,Team A,0,0,0,0,0,400000,15,Office Supplies
6301,Matt Collins,Bill Murray,Team K,0,0,0,0,0,5750000,15,Office Supplies
6597,Jennifer Ferguson,Leopold Stokowski,Team H,0,0,0,0,0,451456,15,Office Supplies
5235,Nat Gilpin,Brigitte Helm,Team K,306333,102835.83,203497.17,0,203497.17,0,10,Furniture
7444,Thomas Brumley,Ursula Andress,Team K,66319,16579.75,49739.25,0,49739.25,0,10,Furniture
2139,Ellis Ballard,Johnny Depp,Team P,53858.48,10671.2,43187.28,0,43187.28,0,10,Furniture
4562,Michael Paige,Robert Townsend,Team D,7233,1880.58,5352.42,0,5352.42,0,10,Furniture
2251,Liz Preis,Ginger Rogers,Team E,2797,643.31,2153.69,0,2153.69,0,10,Furniture
6767,Cynthia Voltz,Joseph Cotten,Team J,0,0,0,0,0,400000,10,Furniture
7274,Jay Kimmel,Terry Kiser,Team P,0,0,0,0,0,475000,10,Furniture
7457,Evan Bailliet,Fred Gwynne,Team H,0,0,0,0,0,230276,10,Furniture
7536,George Zrebassa,Ursula Andress,Team M,0,0,0,0,0,42129,10,Furniture
7600,Cathy Prescott,John Saxon,Team C,0,0,0,0,0,100000,10,Furniture
3855,Chris Cortes,Andrew Robinson,Team A,0,0,0,0,0,300000,10,Furniture
5982,Frank Gastineau,Tom Selleck,Team M,0,0,0,0,0,89630,10,Furniture
7272,Lisa DeCherney,Shane Black,Team L,0,0,0,0,0,200000,10,Furniture
7499,Bruce Degenhardt,Michael Dudikoff,Team F,0,0,0,0,0,461234,10,Furniture
7580,Alejandro Ballentine,Nicolas Cage,Team C,0,0,0,0,0,172966,10,Furniture
3670,Victor Preis,Victor Wong,Team E,0,0,0,3484.6,-3484.6,0,10,Furniture
7251,Michael Nguyen,Louise Fletcher,Team I,0,0,0,0,0,565724,10,Furniture
7413,Ann Steele,Denzel Washington,Team D,0,0,0,0,0,103798,10,Furniture
7498,Chloris Kastensmidt,Michael Dudikoff,Team D,0,0,0,0,0,461234,10,Furniture
7579,Jim Radford,Rita Hayworth,Team B,0,0,0,0,0,6000000,10,Furniture
3475,Bart Watters,Brigitte Helm,Team C,0,0,0,0,0,2000000,10,Furniture
5041,Ben Ferrer,Robert Townsend,Team K,0,0,0,0,0,41384,10,Furniture
7188,Jamie Frazer,Victor Wong,Team G,0,0,0,5569.16,-5569.16,0,10,Furniture
7327,Tamara Willingham,Victor Wong,Team C,0,0,0,62103.72,-62103.72,0,10,Furniture
7458,Nathan Mautz,Joseph Cotten,Team P,0,0,0,0,0,100200,10,Furniture
7560,Chad McGuire,Gladys Cooper,Team J,0,0,0,0,0,3450000,10,Furniture
5267,Ken Heidel,Richard Burton,Team N,2281010,693849.96,1587160.04,0,1587160.04,0,10,Furniture
7283,Paul Gonzalez,Marlon Brando,Team E,98020,25485.2,72534.8,0,72534.8,0,10,Furniture
6754,Aaron Smayling,Richard Burton,Team F,31838.8,7004.54,24834.26,0,24834.26,0,10,Furniture
5956,Beth Paige,Richard Burton,Team H,0,0,0,0,0,153000,10,Furniture
6972,Natalie DeCherney,Tom Cruise,Team C,0,0,0,0,0,54772,10,Furniture
7474,Frank Merwin,Tom Cruise,Team I,0,0,0,0,0,345163,10,Furniture
6907,Shirley Daniels,Bill Johnson,Team M,0,0,0,0,0,200000,10,Furniture
7446,Quincy Jones,Tom Cruise,Team A,0,0,0,0,0,500000,10,Furniture
6854,Dan Campbell,William Holden,Team I,0,0,0,0,0,30000,10,Furniture
7270,Julie Creighton,Takashi Shimura,Team J,0,0,0,0,0,90846,10,Furniture
7516,Mike Kennedy,Richard Burton,Team D,0,0,0,0,0,153000,10,Furniture
6636,Eric Murdock,Leonard Nimoy,Team C,2144221.96,557497.71,1586724.25,0,1586724.25,0,10,Furniture
2034,Allen Armold,Robert Townsend,Team G,2915560.12,1376144.38,1539415.74,0,1539415.74,0,10,Furniture
7554,Larry Blacks,Kenneth Tobey,Team H,1502762,240441.92,1262320.08,0,1262320.08,0,10,Furniture
4965,Sean Christensen,Clint Howard,Team N,935966.6,273125.78,662840.82,0,662840.82,0,10,Furniture
4916,Darren Koutras,Curtis Armstrong,Team I,617208.76,185251.21,431957.55,0,431957.55,0,10,Furniture
4580,Kean Takahito,Curtis Armstrong,Team C,602639.1,245195.4,357443.7,0,357443.7,0,10,Furniture
6733,Carlos Daly,Judith Barsi,Team B,502765.04,162771.51,339993.53,0,339993.53,0,10,Furniture
7542,Guy Armstrong,Nehemiah Persoff,Team N,409872.59,137757.38,272115.21,0,272115.21,0,10,Furniture
7532,Patricia Hirasaki,Nehemiah Persoff,Team C,386989.1,126308.53,260680.57,0,260680.57,0,10,Furniture
5138,Ben Peterman,Keenan Wynn,Team M,239392.64,70922.73,168469.91,0,168469.91,0,10,Furniture
7191,Phillina Ober,Nehemiah Persoff,Team A,190002.09,62700.69,127301.4,0,127301.4,0,10,Furniture
7518,Julia Dunbar,Adriana Caselotti,Team J,123788,28471.24,95316.76,0,95316.76,0,10,Furniture
7589,Cathy Armstrong,Leopold Stokowski,Team B,80543,20542.34,60000.66,0,60000.66,0,10,Furniture
7274,Jay Kimmel,Terry Kiser,Team C,66430,18430.99,47999.01,0,47999.01,0,10,Furniture
3832,Harry Marie,Tom Selleck,Team F,60458,17269.44,43188.56,0,43188.56,0,10,Furniture
2168,Chad Sievert,Joseph Cotten,Team B,32515,7803.6,24711.4,0,24711.4,0,10,Furniture
7403,Xylona Preis,Rita Hayworth,Team M,30519,8545.32,21973.68,0,21973.68,0,10,Furniture
4968,Ann Blume,Louise Fletcher,Team I,24095,6264.7,17830.3,0,17830.3,0,10,Furniture
4714,Sonia Sunley,Louise Fletcher,Team E,12792,3325.92,9466.08,0,9466.08,0,10,Furniture
3816,Eugene Hildebrand,Curtis Armstrong,Team M,10050,2613,7437,0,7437,0,10,Furniture
5001,Lynn Smith,Andrew Robinson,Team E,0,0,0,0,0,18859,10,Furniture
5320,David Bremer,Curtis Armstrong,Team A,0,0,0,0,0,187900,10,Furniture
5982,Frank Gastineau,Tom Selleck,Team J,0,0,0,0,0,582380,10,Furniture
7082,Sam Zeldin,Michael Dudikoff,Team B,0,0,0,0,0,253093,10,Furniture
7292,Anthony Rawles,Adriana Caselotti,Team C,0,0,0,0,0,3000000,10,Furniture
7523,Paul MacIntyre,Rita Hayworth,Team B,0,0,0,0,0,1200000,10,Furniture
7563,Michael Granlund,Leopold Stokowski,Team C,0,0,0,0,0,69325,10,Furniture
7597,Julie Kriz,Adriana Caselotti,Team E,0,0,0,0,0,1500000,10,Furniture
7608,Paul Prost,Judith Barsi,Team A,0,0,0,0,0,67400,10,Furniture
7636,Yana Sorensen,Joseph Cotten,Team E,0,0,0,0,0,4000000,10,Furniture
3322,Katherine Murray,Carol Kane,Team N,0,0,0,0,0,1500000,10,Furniture
4535,Shirley Jackson,Adriana Caselotti,Team I,0,0,0,0,0,1000000,10,Furniture
5870,Maribeth Dona,Andrew Robinson,Team N,0,0,0,0,0,4255,10,Furniture
6605,Erin Ashbrook,Kathleen Wilhoite,Team A,0,0,0,0,0,607558,10,Furniture
6767,Cynthia Voltz,Joseph Cotten,Team I,0,0,0,0,0,100000,10,Furniture
7364,Adrian Barton,S. Epatha Merkerson,Team L,0,0,0,0,0,1050000,10,Furniture
7603,Helen Abelman,Nicolas Cage,Team E,0,0,0,0,0,237801,10,Furniture
7635,Beth Thompson,Joseph Cotten,Team A,0,0,0,0,0,3000000,10,Furniture
4482,Bradley Talbott,Andrew Robinson,Team E,0,0,0,0,0,2864,10,Furniture
4647,Stuart Van,Adriana Caselotti,Team E,0,0,0,0,0,150000,10,Furniture
5029,Nat Carroll,Andrew Robinson,Team K,0,0,0,0,0,11342,10,Furniture
5862,Rick Wilson,Bill Murray,Team M,0,0,0,0,0,180224.32,10,Furniture
6554,Damala Kotsonis,Andrew Robinson,Team J,0,0,0,0,0,5311,10,Furniture
7339,Shui Tom,Rita Moreno,Team P,0,0,0,0,0,35618,10,Furniture
7479,Dan Reichenbach,Clint Howard,Team I,0,0,0,3301.2,-3301.2,0,10,Furniture
7579,Jim Radford,Rita Hayworth,Team E,0,0,0,0,0,1000000,10,Furniture
7602,Michael Moore,Michael Dudikoff,Team L,0,0,0,0,0,98700,10,Furniture
7634,Pauline Webber,Joseph Cotten,Team E,0,0,0,0,0,3000000,10,Furniture
2139,Ellis Ballard,Johnny Depp,Team J,0,0,0,0,0,43188,10,Furniture
5017,Shaun Chance,Andrew Robinson,Team E,0,0,0,0,0,3147,10,Furniture
5768,Laurel Elliston,Bill Murray,Team P,0,0,0,0,0,6437,10,Furniture
6250,Resi Pölking,Leopold Stokowski,Team H,0,0,0,0,0,154150,10,Furniture
6718,Thais Sissman,Adriana Caselotti,Team E,0,0,0,0,0,60000,10,Furniture
7118,Mark Cousins,Stephen Carr,Team E,0,0,0,0,0,41616,10,Furniture
7325,Ruben Dartt,Rita Hayworth,Team D,0,0,0,0,0,1500000,10,Furniture
7447,Valerie Dominguez,Gladys Cooper,Team A,0,0,0,0,0,775000,10,Furniture
7578,Maria Etezadi,Rita Hayworth,Team J,0,0,0,0,0,2000000,10,Furniture
7599,Nicole Hansen,Keanu Reeves,Team P,0,0,0,0,0,741864,10,Furniture
7609,Mick Brown,Mel Blanc,Team A,0,0,0,0,0,154420,10,Furniture
4559,Keith Dawkins,Ted Raimi,Team A,0,0,0,0,0,158070,10,Furniture
5956,Beth Paige,Richard Burton,Team N,0,0,0,0,0,-153000,10,Furniture
7270,Julie Creighton,Takashi Shimura,Team N,0,0,0,0,0,90846,10,Furniture
6821,Erica Bern,Richard Burton,Team D,0,0,0,0,0,364600,10,Furniture
6737,Katherine Nockton,Richard Burton,Team A,0,0,0,0,0,31030,10,Furniture
7611,Nora Pelletier,William Holden,Team G,0,0,0,0,0,449101,10,Furniture
6494,Lisa Hazard,Takashi Shimura,Team N,0,0,0,0,0,426300,10,Furniture
7391,Cindy Stewart,Richard Burton,Team L,0,0,0,0,0,1208200,10,Furniture
6301,Matt Collins,Bill Murray,Team I,4403937.04,511297.09,3892639.95,0,3892639.95,0,15,Office Supplies
5253,John Stevenson,Bill Murray,Team N,118482.07,7796.12,110685.95,0,110685.95,0,15,Office Supplies
7604,Maxwell Schwartz,Leonard Nimoy,Team H,0,0,0,0,0,174640,15,Office Supplies
5326,Alan Barnes,Bill Murray,Team K,0,0,0,0,0,99120,15,Office Supplies
7457,Evan Bailliet,Fred Gwynne,Team H,460965,119850.9,341114.1,0,341114.1,0,10,Furniture
2340,Mike Gockenbach,Curtis Armstrong,Team H,118147,29536.75,88610.25,0,88610.25,0,10,Furniture
6882,Carl Weiss,Fred Gwynne,Team K,83984.35,21006.8,62977.55,0,62977.55,0,10,Furniture
7388,Erica Hernandez,Fred Gwynne,Team H,42242,10982.92,31259.08,0,31259.08,0,10,Furniture
5917,Lena Hernandez,Joseph Cotten,Team N,1088389,272097.25,816291.75,0,816291.75,0,10,Furniture
7566,Mary O'Rourke,Brigitte Helm,Team G,813925,203481.25,610443.75,0,610443.75,0,10,Furniture
7380,Joseph Holt,Adriana Caselotti,Team N,863862,328267.56,535594.44,0,535594.44,0,10,Furniture
6384,Muhammed MacIntyre,Keenan Wynn,Team C,662116,158907.84,503208.16,0,503208.16,0,10,Furniture
6725,Corinna Mitchell,Ginger Rogers,Team M,598132,163628.06,434503.94,0,434503.94,0,10,Furniture
3154,Sylvia Foulston,Myrna Loy,Team H,565237,169571.1,395665.9,0,395665.9,0,10,Furniture
2168,Chad Sievert,Joseph Cotten,Team L,427945,102729.66,325215.34,0,325215.34,0,10,Furniture
5102,Matt Abelman,Adriana Caselotti,Team G,386483,77296.6,309186.4,0,309186.4,0,10,Furniture
6744,Jim Kriz,Joseph Cotten,Team I,321886,96565.8,225320.2,0,225320.2,0,10,Furniture
7413,Ann Steele,Denzel Washington,Team B,314408.46,100610.71,213797.75,0,213797.75,0,10,Furniture
2340,Mike Gockenbach,Curtis Armstrong,Team B,286627.6,79931.7,206695.9,0,206695.9,0,10,Furniture
7056,Bradley Nguyen,Adriana Caselotti,Team I,271925,76139,195786,0,195786,0,10,Furniture
6250,Resi Pölking,Leopold Stokowski,Team J,202176,44478.72,157697.28,0,157697.28,0,10,Furniture
4714,Sonia Sunley,Louise Fletcher,Team P,196732,51150.32,145581.68,0,145581.68,0,10,Furniture
7272,Lisa DeCherney,Shane Black,Team F,192012,48003,144009,0,144009,0,10,Furniture
7089,Charles McCrossin,Nicolas Cage,Team G,187231.65,63925.69,123305.96,0,123305.96,0,10,Furniture
7441,Claire Gute,Stephen Carr,Team B,139384,37633.68,101750.32,0,101750.32,0,10,Furniture
6369,Jasper Cacioppo,Keanu Reeves,Team C,116124,29031,87093,0,87093,0,10,Furniture
4370,Greg Hansen,Brigitte Helm,Team K,91179,22794.75,68384.25,0,68384.25,0,10,Furniture
5138,Ben Peterman,Keenan Wynn,Team J,68056.2,20199.08,47857.12,0,47857.12,0,10,Furniture
2757,Michael Kennedy,Janet Leigh,Team P,49896,12972.96,36923.04,0,36923.04,0,10,Furniture
7569,Bryan Spruell,Leopold Stokowski,Team F,39197,9799.25,29397.75,0,29397.75,0,10,Furniture
7081,Dean Braden,Stephen Carr,Team C,36455,10149.23,26305.77,0,26305.77,0,10,Furniture
7405,Dionis Lloyd,Leonard Nimoy,Team G,34813.14,9880.19,24932.95,0,24932.95,0,10,Furniture
2426,Delfina Latchford,Brigitte Helm,Team G,31913,9157.13,22755.87,0,22755.87,0,10,Furniture
2070,Rob Williams,Johnny Depp,Team F,24626,3940.16,20685.84,0,20685.84,0,10,Furniture
7557,Sally Hughsby,Nicolas Cage,Team D,25587,6652.62,18934.38,0,18934.38,0,10,Furniture
7574,Craig Yedwab,George Kennedy,Team H,15916,3979,11937,0,11937,0,10,Furniture
7514,Christopher Martinez,Denzel Washington,Team I,5826,1514.76,4311.24,0,4311.24,0,10,Furniture
7612,Corey-Lock,Brigitte Helm,Team K,0,0,0,0,0,27144,10,Furniture
4692,Brad Norvell,Fred Gwynne,Team J,0,0,0,8553.6,-8553.6,0,10,Furniture
6960,Todd Sumrall,Adriana Caselotti,Team A,0,0,0,0,0,400000,10,Furniture
7096,Deirdre Greer,Anita Page,Team G,0,0,0,0,0,34725,10,Furniture
7593,Jane Waco,Fred Gwynne,Team B,0,0,0,0,0,440000,10,Furniture
2689,John Dryer,Johnny Depp,Team E,0,0,0,0,0,18852,10,Furniture
